Check,ID,Name,Type,Rarity,Drop Category,Character Category
[ ],3955,Monkey D. Luffy - Awoken Warrior of Liberation,PSY,5,Super Sugo,Legend
[ ],3956,Monkey D. Luffy - Mystical Figure in White,PSY,6,Super Sugo,Legend
[ ],3957,Monkey D. Luffy - Beating Drum of Liberation,PSY,6+,Super Sugo,Legend
[ ],3958,Kozuki Momonosuke - Appearance of the Pink Dragon,PSY,5,Normal,Legend
[ ],3959,Kozuki Momonosuke - Courage to Bite the Emperor,PSY,6,Normal,Legend
[ ],3960,Komurasaki - Revealing the True Name,PSY,5,Normal,Rare Recruit
[ ],3961,Denjiro - Enduring the Tarnished Pride of Oden,PSY,5,Normal,Rare Recruit
[ ],3962,Shimotsuki Ushimaru,QCK,5,Treasure Map,Rare Recruit
[ ],3963,Fugetsu Omusubi,PSY,5,Treasure Map,Rare Recruit
[ ],3964,Uzuki Tempura,PSY,5,Treasure Map,Rare Recruit
[ ],3966,Vinsmoke Reiju - Second Farewell,DEX,5,Kizuna,Legend
[ ],3967,Vinsmoke Reiju - Poisonous Fangs Protecting Her Brother,DEX,6,Kizuna,Legend
[ ],3968,Ichiji & Niji & Yonji,STR,5,Kizuna,Rare Recruit
[ ],3970,Law & Kid - Awakened Captains,Dual,5,Super Sugo,Legend
[ ],3971,Law & Kid - Overthrowing an Emperor,Dual,6,Super Sugo,Legend
[ ],3972,Olin the Oiran - Incoming Terror,DEX,5,Super Sugo,Legend
[ ],3973,Olin the Oiran - A Lesson for the New Generation,DEX,6,Super Sugo,Legend
[ ],3974,Bepo - Assisting the Alliance,PSY,5,Normal,Rare Recruit
[ ],3975,Killer - Clash of the Worst Generation,INT,5,Normal,Rare Recruit
[ ],3977,Jean Bart - Captain Protecting Fist,INT,5,PvP,Rare Recruit
[ ],3978,Zoro - Peerless Lending a Favor,PSY,5,Treasure Map,Rare Recruit
[ ],3979,Sanji - Peerless Returning the Favor,PSY,5,Treasure Map,Rare Recruit
[ ],3980,Raizo - Face-Off Within the Flames,INT,5,Treasure Map,Rare Recruit
[ ],3982,Kozuki Momonosuke - Reckless Collision,DEX,5,Support,Rare Recruit
[ ],3983,Kaido - Flaming Rising Dragon,STR,5,Super Sugo,Legend
[ ],3984,Kaido - Blazing Rising Dragon,STR,6,Super Sugo,Legend
[ ],3985,Kurozumi Kanjuro - Performing the Final Dance,STR,5,Normal,Legend
[ ],3986,Kurozumi Kanjuro - Kazenbo Falling into the Abyss,STR,6,Normal,Legend
[ ],3987,Orochi - Inflating Impatience,STR,5,Normal,Rare Recruit
[ ],3988,Fukurokuju - Face-Off Within the Flames,STR,5,Normal,Rare Recruit
[ ],3989,Whitebeard & Marco - Deadly Battle at the Paramount War,Dual,6+,Normal,Legend
[ ],3992,Uta - Fury-Filled Eyes,PSY,5,Normal,Legend
[ ],3993,Uta - Determined to Fight the Backlight,PSY,6,Normal,Legend
[ ],3994,Kizaru & Fujitora - Incoming Navy HQ Powerhouses,Dual,5,Normal,Legend
[ ],3995,Kizaru & Fujitora - Admirals After the Diva,Dual,6,Normal,Legend
[ ],3996,Hongo,PSY,5,Normal,Rare Recruit
[ ],3997,Gabu & Snake,PSY,5,Normal,Rare Recruit
[ ],3998,Bonk Punch & Monster,PSY,5,Normal,Rare Recruit
[ ],4000,Gild Tesoro - Remains of Love and Regret,QCK,6+,Normal,Legend
[ ],4001,Shiki - Sky Shredding Blades,INT,5,PvP,Rare Recruit
[ ],4002,Nami & Carina - Frenemies: Cat and Fox,Dual,5,Treasure Map,Legend
[ ],4003,Nami & Carina - Cat and Fox's Showtime,Dual,6,Treasure Map,Legend
[ ],4004,Raise Max,QCK,5,Treasure Map,Rare Recruit
[ ],4005,Double Down & Ricca & Tempo,QCK,5,Treasure Map,Rare Recruit
[ ],4007,Ain - Commencing the Operation,QCK,5,Kizuna,Legend
[ ],4008,Ain - Dedicated to Her Master,QCK,6,Kizuna,Legend
[ ],4009,Binz - Entrapping Grow-Grow Fruit,QCK,5,Kizuna,Rare Recruit
[ ],4010,Black Arm Zephyr - Settling the Score With His Life,QCK,6+,Normal,Legend
[ ],4011,Shanks - Final Blow Against the Demon King,PSY,6,Anniversary Sugo,Legend
[ ],4012,Monkey D. Luffy - Final Blow Against the Demon King,STR,6,Anniversary Sugo,Legend
[ ],4019,Katakuri & Oven - Sister Protecting Brothers,DEX,5,Normal,Legend
[ ],4020,Katakuri & Oven - Brothers Confronting the Demon King,DEX,6,Normal,Legend
[ ],4022,Rockstar - Demon-King-Cleaving Sword,STR,5,Normal,Rare Recruit
[ ],4023,Lime Juice,PSY,5,Normal,Rare Recruit
[ ],4026,Douglas Bullet - Score-Settling Brawl,DEX,5,PvP,Rare Recruit
[ ],4027,Ann - Diva of the Pirates Expo,DEX,5,PvP,Rare Recruit
[ ],4028,Coby - Hero Arriving at Elegia,STR,5,Anniversary Sugo,Legend
[ ],4029,Coby - Commanding the Defensive Formation,STR,6,Anniversary Sugo,Legend
[ ],4030,Jellyfish Pirates,STR,5,Normal,Rare Recruit
[ ],4031,Romy & Yorueka,PSY,5,Normal,Rare Recruit
[ ],4032,Trafalgar Law - Pushing Through the Uta World,STR,5,Normal,Rare Recruit
[ ],4034,Kaido - Beast Ruler of Wano,INT,5,Kizuna,Rare Recruit
[ ],4035,Sir Crocodile - Ruler of the Sands,QCK,5,Kizuna,Rare Recruit
[ ],4036,Bartolomeo - Barrier to Subdue the Diva,INT,5,Support,Rare Recruit
[ ],4037,Monkey D. Luffy - Carving Out His Own Adventure,PSY,6+,Normal,Legend
[ ],4040,Kozuki Momonosuke - Pink Dragon Protecting Wano,QCK,5,Normal,Legend
[ ],4041,Kozuki Momonosuke - Shogun of Wano,QCK,6,Normal,Legend
[ ],4042,Kozuki Hiyori - Opening of the Tragic Days,QCK,5,Normal,Legend
[ ],4043,Kozuki Hiyori - Engraved Crest of the Kozuki Clan,QCK,6,Normal,Legend
[ ],4044,Kozuki Sukiyaki,QCK,5,Normal,Rare Recruit
[ ],4045,Law & Robin,QCK,5,Normal,Rare Recruit
[ ],4046,Okiku & Otoko,QCK,5,Normal,Rare Recruit
[ ],4048,Shinobu & Raizo - Shinobis Protecting Wano,STR,6,PvP,Legend
[ ],4049,Cat Viper - Gun-Point Towards the Navy Admiral,INT,5,PvP,Rare Recruit
[ ],4050,Ryokugyu,DEX,6,Treasure Map,Legend
[ ],4051,Sakazuki - Justice Eradicating Evil,STR,5,Treasure Map,Rare Recruit
[ ],4052,Kurouma,INT,5,Treasure Map,Rare Recruit
[ ],4054,Otama - Yell of Determination,DEX,6,Kizuna,Legend
[ ],4055,Speed & Hamlet,DEX,5,Kizuna,Rare Recruit
[ ],4056,Red-Haired Shanks - Approaching the New Era,INT,6+,Normal,Legend
[ ],4057,Roger & Oden - Set Sail to the Vast Ocean,QCK,5,Super Sugo,Legend
[ ],4058,Roger & Oden - Remarkable Grand Adventure,QCK,6,Super Sugo,Legend
[ ],4059,Yamato - Determined to Fight Alongside the Land of Wano,Dual,5,Super Sugo,Legend
[ ],4060,"""Child of Ogres"" Yamato - Determined to Fight Alongside the Land of Wano",Dual,6,Super Sugo,Legend
[ ],4061,Zoro & Sanji - Vows Made,Dual,5,Super Sugo,Legend
[ ],4062,Zoro & Sanji - Wings to Become the King,Dual,6,Super Sugo,Legend
[ ],4063,Trafalgar Law - Inherited Will of Silence,DEX,6+,Super Sugo,Legend
[ ],4064,Kin'emon - Samurai With Dignity,QCK,5,Normal,Rare Recruit
[ ],4065,Kozuki Toki - Guiding Her Husband,QCK,5,Normal,Rare Recruit
[ ],4067,Portgas D. Ace - Unleashed Fire Fist,STR,6,Rayleigh Shop,Legend
[ ],4068,Portgas D. Ace - Final Moments of the Beloved Man,STR,6+,Rayleigh Shop,Legend
[ ],4069,Portgas D. Ace - Invading Onigashima,INT,5,PvP,Rare Recruit
[ ],4071,Monkey D. Luffy - Excitement Before the Feast,QCK,6,Treasure Map,Legend
[ ],4072,Nami - Relaxing Moment in the Bath,QCK,5,Treasure Map,Rare Recruit
[ ],4073,Hiyori - Casual Conversation in the Bath,QCK,5,Treasure Map,Rare Recruit
[ ],4075,Marco - Power of Former Whitebeard Pirates First Division Commander,STR,5,Kizuna,Rare Recruit
[ ],4076,Franky - Arms to Catch the Swordsman,QCK,5,Kizuna,Rare Recruit
[ ],4077,Dogstorm & Cat Viper - Vassals Following Their Master,QCK,5,Support,Rare Recruit
[ ],4080,Kaido - Enjoying the Deadly Battle,QCK,6+,Normal,Legend
[ ],4081,"Dr. Vegapunk ""Lilith the Evil""",INT,5,Normal,Legend
[ ],4082,"Dr. Vegapunk ""Lilith the Evil"" - PUNK-02",INT,6,Normal,Legend
[ ],4083,Jewelry Bonney - Girl Jumping Out the Warm Eddy,INT,5,Normal,Legend
[ ],4084,Jewelry Bonney - Meeting the Worst Generation,INT,6,Normal,Legend
[ ],4086,Amigasa Hat Chopper,INT,5,Normal,Rare Recruit
[ ],4087,Franky & Usopp - Giant Robot of Dreams,INT,5,Normal,Rare Recruit
[ ],4090,Roronoa Zoro - Splitting the Warm Eddy,PSY,5,PvP,Rare Recruit
[ ],4091,Brook - Unexplainable Familiarity,INT,5,PvP,Rare Recruit
[ ],4092,Sanji - Encountering the Beauty,PSY,5,Treasure Map,Rare Recruit
[ ],4093,Nami - Foreseeing a New Place,PSY,5,Treasure Map,Rare Recruit
[ ],4094,Nico Robin - Locating the Enemy,PSY,5,Treasure Map,Rare Recruit
[ ],4095,Boa Hancock - Sealed Powers,PSY,5,Normal,Legend
[ ],4096,Boa Hancock - Engaging Pirate Empress,PSY,6,Normal,Legend
[ ],4097,Shakuyaku - Empress of Amazon Lily Two Generations Ago,PSY,5,Normal,Rare Recruit
[ ],4098,Silvers Rayleigh - Aiding Dark King,PSY,6+,Normal,Legend
[ ],4099,Marshall D. Teach - Intervening Emperor,STR,5,Anniversary Sugo,Legend
[ ],4100,Blackbeard - Emperor Chasing the Pirate Empress,STR,6,Anniversary Sugo,Legend
[ ],4101,Jesus Burgess - New Found Powers,STR,5,Normal,Legend
[ ],4102,Jesus Burgess - User of the Strong-Strong Fruit,STR,6,Normal,Legend
[ ],4103,Catarina Devon - Pirate Chasing the Pirate Empress,STR,5,Normal,Rare Recruit
[ ],4104,Vasco Shot - Pirate Chasing the Pirate Empress,STR,5,Normal,Rare Recruit
[ ],4105,Doc Q - User of the Sick-Sick Fruit,STR,5,Normal,Rare Recruit
[ ],4106,Van Ogre - User of the Warp-Warp Fruit,STR,5,Normal,Rare Recruit
[ ],4109,S-Hawk,INT,6,PvP,Legend
[ ],4110,Buggy & Crocodile & Mihawk,QCK,5,Anniversary Sugo,Legend
[ ],4111,Buggy & Crocodile & Mihawk - Cross Guild,QCK,6,Anniversary Sugo,Legend
[ ],4112,Galdino - Flattery to His Former Boss,QCK,5,Normal,Rare Recruit
[ ],4113,Alvida & Cabaji & Mohji & Richie,QCK,5,Normal,Rare Recruit
[ ],4114,Tobi Roppo - Animal Kingdom Pirates,STR,5,Kizuna,Legend
[ ],4115,Tobi Roppo - Forces of the Animal Kingdom Pirates,STR,6,Kizuna,Legend
[ ],4116,Basil Hawkins - Laughing at the Scapegoat,STR,5,Kizuna,Rare Recruit
[ ],4117,"Bao Huang - Surveillance Force ""Marys""",STR,5,Support,Rare Recruit
[ ],4118,Arlong Pirates - Brutal Punishment,Dual,6+,Normal,Legend
[ ],4121,Doflamingo & Sugar - Darkness of Dressrosa,Dual,5,Normal,Legend
[ ],4122,Doflamingo & Sugar - The Family Ruling From the Darkness,Dual,6,Normal,Legend
[ ],4123,Moria & Perona - Nightmare of Thriller Bark,Dual,5,Normal,Legend
[ ],4124,Moria & Perona - Neverending Nightmare,Dual,6,Normal,Legend
[ ],4125,Hody & Vander Decken IX - Planning to Overthrow the Country,QCK,5,Normal,Rare Recruit
[ ],4126,Caesar & Monet,INT,5,Normal,Rare Recruit
[ ],4132,S-Shark,DEX,6,PvP,Legend
[ ],4133,"Dr. Vegapunk ""Atlas the Violent"" - PUNK-05",INT,6,Treasure Map,Legend
[ ],4134,"Dr. Vegapunk ""Edison the Thinker"" & Dr. Vegapunk ""Pythagoras the Wise"" - PUNK-03 & PUNK-04",INT,5,Treasure Map,Rare Recruit
[ ],4135,"Dr. Vegapunk ""York the Greedy"" - PUNK-06",INT,5,Treasure Map,Rare Recruit
[ ],4136,Dr. Vegapunk,INT,5,Kizuna,Legend
[ ],4137,Dr. Vegapunk - Grand Dream of the Genius Scientist,INT,6,Kizuna,Legend
[ ],4138,"Dr. Vegapunk ""Shaka the Good"" - PUNK-01",INT,5,Kizuna,Rare Recruit
[ ],4139,Jewelry Bonney - The Only Family to Pursue,INT,6+,Normal,Legend
[ ],4140,Law & Bepo - Afflicted by a Special Disease,Dual,6,Normal,Legend
[ ],4141,Kid & Killer - Enjoying the Feast,Dual,5,Normal,Legend
[ ],4142,Kid & Killer - Best Partners,Dual,6,Normal,Legend
[ ],4143,Shachi & Penguin - Ambush From the Sea,INT,5,Normal,Rare Recruit
[ ],4144,Jean Bart - Blocking the Snipe,DEX,5,Normal,Rare Recruit
[ ],4145,Hakugan,INT,5,Normal,Rare Recruit
[ ],4148,Tony Tony Chopper - Astonished by Future Science,INT,5,PvP,Rare Recruit
[ ],4149,Monkey D. Luffy - Awakened Powers,INT,5,Super Sugo,Legend
[ ],4150,Monkey D. Luffy - Rushing Heartbeat,INT,6,Super Sugo,Legend
[ ],4151,"""King of the Pirates"" Gold Roger - The Man who Achieved it All",DEX,6,Anniversary Sugo,Legend
[ ],4152,Shanks - Reigning Over the New Era,PSY,6,Super Sugo,Legend
[ ],4153,Shanks - Shaking the Great Era of Piracy,PSY,6,Super Sugo,Legend
[ ],4154,Portgas D. Ace from ONE PIECE magazine - Escape of the Three Brothers,DEX,6,Super Sugo,Legend
[ ],4155,Roronoa Zoro - Future Clothing of the Science Island,DEX,5,Normal,Rare Recruit
[ ],4156,Sanji - Puzzled Aloha,PSY,5,Normal,Rare Recruit
[ ],4157,Nami - Light and Cute Future Clothing,INT,5,Normal,Rare Recruit
[ ],4158,Nico Robin - Cool and Fashionable Future Clothing,DEX,5,Normal,Rare Recruit
[ ],4159,Jinbe - Tropical Disguise,PSY,5,Normal,Rare Recruit
[ ],4162,Monkey D. Luffy - Memories of Straw Hat Pirates,DEX,6+,Super Sugo,Legend
[ ],4165,Usopp - Future Clothing of the Science Island,DEX,5,Support,Rare Recruit
[ ],4166,S-Snake,DEX,5,Kizuna,Legend
[ ],4167,S-Snake - Pinnacle Science of Bloodline Elements,DEX,6,Kizuna,Legend
[ ],4168,Franky - Perv in Future Clothing,DEX,5,Kizuna,Rare Recruit
[ ],4169,Brook - Excited Over Future Clothing,INT,5,Kizuna,Rare Recruit
[ ],4170,Rob Lucci - Orders for Elimination,DEX,6+,Normal,Legend
[ ],4171,Roronoa Zoro - Memories of Straw Hat Pirates,DEX,6,Normal,Legend
[ ],4172,Sanji - Memories of Straw Hat Pirates,PSY,6,Normal,Legend
[ ],4173,Kuina - Confiding Sentiments,DEX,5,Normal,Rare Recruit
[ ],4174,Zeff - Seeing Off the Departure,PSY,5,Normal,Rare Recruit
[ ],4178,Gin - Offered Meal,PSY,5,PvP,Rare Recruit
[ ],4179,Usopp - Memories of Straw Hat Pirates,DEX,6,Treasure Map,Legend
[ ],4180,Kaya - Unexpected News,DEX,5,Treasure Map,Rare Recruit
[ ],4181,Onion & Pepper & Carrot - Maintaining the Fire of Ambition,DEX,5,Treasure Map,Rare Recruit
[ ],4182,Tony Tony Chopper - Memories of Straw Hat Pirates,INT,6,Kizuna,Legend
[ ],4183,Dr. Hiriluk - Bonded by Skull and Crossbones,INT,5,Kizuna,Rare Recruit
[ ],4184,Dr. Kureha - Parting With the Foolish Boy,INT,5,Kizuna,Rare Recruit
[ ],4185,Trafalgar Law - Finger-Controlled Boulder,PSY,6+,Normal,Legend
[ ],4186,Nami - Memories of Straw Hat Pirates,DEX,6,Normal,Legend
[ ],4187,Nico Robin - Memories of Straw Hat Pirates,PSY,6,Normal,Legend
[ ],4188,Bellmere - Meeting on the Battlefield,DEX,5,Normal,Rare Recruit
[ ],4189,Nico Olvia - Protecting the Future Hope,PSY,5,Normal,Rare Recruit
[ ],4192,Jaguar D. Saul - Shouting the Future for a Friend,PSY,5,PvP,Rare Recruit
[ ],4193,Franky - Memories of Straw Hat Pirates,DEX,6,Treasure Map,Legend
[ ],4194,Tom - Pride of Being Neither Good nor Evil,DEX,5,Treasure Map,Rare Recruit
[ ],4195,Iceburg - Assisting the Ship of Dreams,DEX,5,Treasure Map,Rare Recruit
[ ],4196,Laboon - Favorite Pirate Song,INT,5,Support,Rare Recruit
[ ],4197,Brook - Memories of Straw Hat Pirates,INT,6,Kizuna,Legend
[ ],4198,Yorki - Rumbar Pirates Captain,INT,5,Kizuna,Rare Recruit
[ ],4199,Boa Hancock - Empress Relaxing at the Night Pool,PSY,6+,Normal,Legend
[ ],4202,Jinbe - Memories of Straw Hat Pirates,QCK,6,Normal,Legend
[ ],4203,Fisher Tiger - Under the Sign of the Sun,QCK,5,Normal,Rare Recruit
[ ],4204,Aladdin - Opening the Way,QCK,5,Normal,Rare Recruit
[ ],4207,Hatchan - Enjoying a Game,QCK,5,PvP,Rare Recruit
[ ],4210,Luffy VS Kaido - Fight to the Death,VS,5,Super Sugo,Legend
[ ],4211,Luffy VS Kaido - Fate of the Land of Wano,VS,6,Super Sugo,Legend
[ ],4212,Yamato from ONE PIECE magazine - The Best Oiran of Wano,INT,6,Super Sugo,Legend
[ ],4213,Momonosuke & Kin'emon & Denjiro - Regaining Their Lost Glory to Shine as Before,STR,6,Normal,Legend
[ ],4214,Roronoa Zoro - Paying Respects to the Dead,STR,5,Normal,Rare Recruit
[ ],4215,Sangoro - An Act Before Parting,QCK,5,Normal,Rare Recruit
[ ],4216,Edward Newgate - Memories of Marineford,DEX,6,Kizuna,Legend
[ ],4217,Fleet Admiral Sakazuki - Determination for the New Era,STR,6+,PvP,Legend
[ ],4218,Blackbeard VS Law - Fight for the Road Ponegliffs,VS,5,Super Sugo,Legend
[ ],4219,Blackbeard VS Law - Clash of the Worst Generations,VS,6,Super Sugo,Legend
[ ],4220,Kuzan - A Drink to Mend the Wounded Heart,QCK,5,Normal,Legend
[ ],4221,Kuzan - Tenth Ship Captain of the Blackbeard Pirates,QCK,6,Normal,Legend
[ ],4222,Jesus Burgess - Strength Aimed at the Heart,INT,5,Normal,Rare Recruit
[ ],4223,Van Ogre - Sniper Aiming for the Heart,INT,5,Normal,Rare Recruit
[ ],4226,S-Bear,PSY,6,PvP,Legend
[ ],4227,Lucci & Kaku - Awakened Zoan Fruit Powers,Dual,6,Treasure Map,Legend
[ ],4228,Stussy - Grasping an Unusual Situation,QCK,5,Treasure Map,Rare Recruit
[ ],4229,S-Snake & S-Hawk & S-Shark,DEX,5,Treasure Map,Rare Recruit
[ ],4230,Shanks VS Kid - Encounter at Elbaph,VS,5,Super Sugo,Legend
[ ],4231,Shanks VS Kid - Clash Between the Emperor and the New Generation,VS,6,Super Sugo,Legend
[ ],4232,Dorry & Broggy,STR,5,Normal,Legend
[ ],4233,Dorry & Broggy - Retaliating Against the Threat to the Homeland,STR,6,Normal,Legend
[ ],4234,Fugar the Addenturer,INT,5,Normal,Rare Recruit
[ ],4235,Frog-Toes Ribbitini,QCK,5,Normal,Rare Recruit
[ ],4236,Pururu the Brr-rave,PSY,5,Support,Rare Recruit
[ ],4237,Basil Hawkins - Opening of the Conniving Game,DEX,6+,Normal,Legend
[ ],4238,Nefeltari Vivi - Memories of Alabasta,DEX,6,Rayleigh Shop,Legend
[ ],4239,Monkey D. Garp - Landing on Pirate Island,PSY,5,Normal,Legend
[ ],4240,Monkey D. Garp - Fists to Save His Protege,PSY,6,Normal,Legend
[ ],4241,Prince Grus & Kujaku & Hibari,INT,5,Normal,Legend
[ ],4242,Prince Grus & Kujaku & Hibari - Saving the Future of the Navy,INT,6,Normal,Legend
[ ],4243,Helmeppo - Saving His Best Friend,STR,5,Normal,Rare Recruit
[ ],4244,Tashigi - Saving Her Junior,QCK,5,Normal,Rare Recruit
[ ],4247,Avalo Pizarro - User of the Isle-Isle Fruit,DEX,6,PvP,Legend
[ ],4248,San Juan Wolf - Blackbeard Pirates Seventh Ship Captain,DEX,5,PvP,Rare Recruit
[ ],4249,Coby - Planning to Escape Fullalead,PSY,5,Treasure Map,Legend
[ ],4250,Coby - Evil Piercing Fist of Justice,PSY,6,Treasure Map,Legend
[ ],4251,Monkey D. Garp - Self-Training Battleship Bag,STR,5,Treasure Map,Rare Recruit
[ ],4252,Kuzan - Imitating His Mentor's Battleship Bag,QCK,5,Treasure Map,Rare Recruit
[ ],4253,Shiryu - Unseeable Visage,STR,6,Kizuna,Legend
[ ],4254,Vasco Shot - Drunken Immolating Flame,STR,5,Kizuna,Rare Recruit
[ ],4255,Vice Admiral Doll,STR,5,Support,Rare Recruit
[ ],4256,Magellan - The Punishing Master of Hell,QCK,6+,Normal,Legend
[ ],4257,Roger & Rayleigh & Gaban - Aiming to Become the World's Greatest Pirates,Dual,6,Anniversary Sugo,Legend
[ ],4258,Admiral Sengoku & Vice Admiral Garp - Fierce Battle at Marineford,STR,5,Normal,Rare Recruit
[ ],4259,Whitebeard & Oden,INT,5,Normal,Rare Recruit
[ ],4262,Uta - Happy Halloween,DEX,6,Normal,Legend
[ ],4263,Perona: Misty Ghost Princess - Night of Halloween,INT,6+,Normal,Legend
[ ],4264,Tsuru - Glaring at Swallow Island,STR,5,PvP,Rare Recruit
[ ],4267,Kaido & King - Flame to Change the World,Dual,6,Anniversary Sugo,Legend
[ ],4268,Big Mom & Katakuri - Beginning of Hell,Dual,6,Anniversary Sugo,Legend
[ ],4269,Blackbeard & Shiryu,QCK,5,Normal,Rare Recruit
[ ],4270,Shanks & Beckman,DEX,5,Normal,Rare Recruit
[ ],4271,Vivi & Wapol,QCK,5,Kizuna,Rare Recruit
[ ],4272,Morgans - World-Shaking Entertainer,QCK,5,Kizuna,Rare Recruit
[ ],4273,Jewelry Bonney - Girl's False Tears,QCK,5,Support,Rare Recruit
[ ],4274,Sir Crocodile - Unexpected Assistance,DEX,6+,Treasure Map,Legend
[ ],4275,Oden & Kin'emon & Denjiro - Blades Reflecting a Passionate Determination,Dual,6,Anniversary Sugo,Legend
[ ],4276,Carrot & Dogstorm & Cat Viper - Moonlit Raging Sulongs,Dual,6,Normal,Legend
[ ],4277,Luffy & Zoro & Sanji & Jinbe,STR,5,Normal,Rare Recruit
[ ],4278,Momonosuke & Yamato - Farewell with Tears and Smiles,DEX,5,Normal,Rare Recruit
[ ],4281,"Dr. Vegapunk ""York the Greedy"" - Informant Within Egghead",INT,6,PvP,Legend
[ ],4282,"""Stussy"" - Clone Experiment",INT,6,Treasure Map,Legend
[ ],4283,Sentomaru - Vegapunk's Bodyguard,INT,5,Treasure Map,Rare Recruit
[ ],4284,Pacifista Mk. III,INT,5,Treasure Map,Rare Recruit
[ ],4285,Shaka the Good & Edison the Thinker & Pythagoras the Wise,INT,6,Kizuna,Legend
[ ],4286,Dr. Vegapunk - A Sudden Request,INT,5,Kizuna,Rare Recruit
[ ],4287,Sanji & Pudding - Special Cake to Decorate the Holy Night,Dual,6+,Kizuna,Legend
[ ],4288,Uta - Happy Christmas!!,STR,6,Normal,Legend
[ ],4289,Vivi & Rebecca - Beauties Decorating for a White Christmas,Dual,6+,Normal,Legend
[ ],4290,Monkey D. Luffy - Reaching the Pinnacle,STR,6,Super Sugo,Legend
[ ],4291,Sabo - Witnessed Truth at the Sacred Land,INT,6,Super Sugo,Legend
[ ],4292,Sabo - Ignited Flames of Revolution,INT,6,Super Sugo,Legend
[ ],4293,Whitebeard & Ace - Bond of Father and Son,Dual,6,Super Sugo,Legend
[ ],4294,Hancock & Nami & Robin - Fragrance of the Bewitching Flowers,INT,6+,Anniversary Sugo,Legend
[ ],4295,Monkey D. Garp - Advice on Eating,STR,5,Normal,Rare Recruit
[ ],4296,Curly Dadan - Determination of a Foster Parent,QCK,5,Normal,Rare Recruit
[ ],4299,Fujitora & Ryokugyu,QCK,6,PvP,Legend
[ ],4300,Morley & Karasu,DEX,6,Treasure Map,Legend
[ ],4301,Lindbergh - Assaulting Army Captain,DEX,5,Treasure Map,Rare Recruit
[ ],4302,Belo Betty - Welcoming Army Captain,DEX,5,Treasure Map,Rare Recruit
[ ],4303,Sai & Leo,STR,6,Kizuna,Legend
[ ],4304,Fukaboshi - Rushing Eldest Brother,STR,5,Kizuna,Rare Recruit
[ ],4305,Shirahoshi - Mermaid Princess Being Assaulted,PSY,5,Support,Rare Recruit
[ ],4306,Bartholomew Kuma - Selfless Impulse,STR,6+,PvP,Legend
[ ],4307,"Usopp & Dr. Vegapunk ""Lilith the Evil"" - Controlling the Energy of the Sea",Dual,6,Normal,Legend
[ ],4308,Nami & Sanji - Confronting the Peak of Science,Dual,6,Normal,Legend
[ ],4309,Franky - Reactive Counter,DEX,5,Normal,Rare Recruit
[ ],4310,Brook - Charging to Save the Crew,DEX,5,Normal,Rare Recruit
[ ],4313,Sentomaru - Commanding the Strongest Weapon,STR,6,PvP,Legend
[ ],4314,Buggy - Soul-Shaking Proclamation,STR,6,Treasure Map,Legend
[ ],4315,Sir Crocodile - Executives Seeing the Stone,STR,5,Treasure Map,Rare Recruit
[ ],4316,Dracule Mihawk - Executives Seeing the Stone,STR,5,Treasure Map,Rare Recruit
[ ],4319,Chopper & Robin - Heading to the Lab,Dual,6,Kizuna,Legend
[ ],4320,"Dr. Vegapunk ""Atlas the Violent"" - Guidance to the Lab",DEX,5,Kizuna,Rare Recruit
[ ],4321,Kuzan - Freezing at Absolute Zero,QCK,6+,PvP,Legend
[ ],4322,Luffy & Lucci - Overlapping Guns,Dual,6,Anniversary Sugo,Legend
[ ],4323,Zoro & Kaku - Intersecting Trails of Blades and Kicks,Dual,6,Anniversary Sugo,Legend
[ ],4324,Jinbe - Dangerous Surroundings,DEX,5,Normal,Rare Recruit
[ ],4325,Stussy - Shared Peril,QCK,5,Normal,Rare Recruit
[ ],4328,Edward Weevil - Former Warlord Saving the Village,QCK,6,PvP,Legend
[ ],4329,S-Snake - The Strongest Form of Humanity,STR,6,Anniversary Sugo,Legend
[ ],4330,S-Shark - New Assaulting Weapon,STR,5,Normal,Rare Recruit
[ ],4331,S-Hawk - Using the Dice-Dice Fruit's Powers,STR,5,Normal,Rare Recruit
[ ],4332,Fukuro - CP0 Abducting the Princess,QCK,5,Support,Rare Recruit
[ ],4333,Kalifa - CP0 Abducting the Princess,QCK,6,Kizuna,Legend
[ ],4334,Jabra - CP0 Abducting the Princess,QCK,5,Kizuna,Rare Recruit
[ ],4335,Soba Mask - Shooting Star Jet-Black Warrior,QCK,6+,Normal,Legend
[ ],4336,Alber - Decisive Deadly Duel,DEX,6,Normal,Legend
[ ],4337,Dracule Mihawk - Greatest Swordsman Awaiting the Young,PSY,6,Normal,Legend
[ ],4338,Mr. 1 - Unrestricted Slashes,QCK,6,Normal,Legend
[ ],4339,Bartholomew Kuma - Showing the Swordsman a Glimpse of Hell,STR,5,Normal,Rare Recruit
[ ],4340,Ryuma - Swordsmen Crossing Blades,INT,5,Normal,Rare Recruit
[ ],4343,Pica - Ground-Shaking Giant Body,STR,6,PvP,Legend
[ ],4344,Donquixote Doflamingo - Bullets from the Heavens,STR,6+,Normal,Legend
[ ],4345,Tashigi - Cutting Down the Snow Woman,PSY,6,Treasure Map,Legend
[ ],4346,Kozuki Hiyori - Napping with the Swordsman,PSY,5,Treasure Map,Rare Recruit
[ ],4347,Perona - Devoted Care,PSY,5,Treasure Map,Rare Recruit
[ ],4348,Sabo & Bonney - Chance Meeting Between Intruders,Dual,6,Kizuna,Legend
