Check,ID,Name,Type,Rarity
[ ],3120,Beckman: Evening Respite - Happy Spooky Halloween!,INT,5
[ ],3121,Yasopp: Sharpshooter in the Night - Happy Spooky Halloween!,INT,5
[ ],3122,Monkey D. Luffy - Captain Carrying On His Brother's Will,STR,5
[ ],3123,Nami - Navigator Who Manipulates the Weather,STR,5
[ ],3124,Kid: Banquet of Fear - Happy Spooky Halloween!,INT,5
[ ],3125,Oars - Destructive Power of the Continent Puller,INT,5
[ ],3126,Marco - Detective on the Case,PSY,4
[ ],3127,Marco - Blue-Flamed Detective,PSY,5
[ ],3128,Portgas D. Ace - Detective on the Case,INT,4
[ ],3129,Portgas D. Ace - Scorching Detective,INT,5
[ ],3130,Trafalgar Law - Trapped Heart,STR,5
[ ],3131,Free Global Slot,,
[ ],3132,Free Global Slot,,
[ ],3133,Free Global Slot,,
[ ],3134,Kaido VS Big Mom - Emperors in Conflict,VS,5
[ ],3135,Kaido VS Big Mom - The Two Threats,VS,6
[ ],3136,"King - Animal Kingdom Pirates, Lead Performer",STR,4
[ ],3137,"King the Wildfire - Animal Kingdom Pirates, Lead Performer",STR,5
[ ],3138,"Queen - Animal Kingdom Pirates, Lead Performer",PSY,4
[ ],3139,"Queen the Plague - Animal Kingdom Pirates, Lead Performer",PSY,5
[ ],3140,"Jack - Animal Kingdom Pirates, Lead Performer",INT,4
[ ],3141,"Jack the Drought - Animal Kingdom Pirates, Lead Performer",INT,5
[ ],3142,Drake - An Ancient Threat,STR,5
[ ],3143,Onami & Shinobu - Two Charming Kunoichi,INT,5
[ ],3144,Otama - Meal Served to a Benefactor,INT,5
[ ],3145,Hitokiri Kamazo,DEX,5
[ ],3146,Luffytaro - Prisoners' Hope,STR,5
[ ],3147,Old Man Hyo,INT,5
[ ],3148,Dobon - Excavation Labor Camp Vice Warden,STR,5
[ ],3149,Bepo & Shachi & Penguin,QCK,5
[ ],3150,Eustass Kid - Unyielding Prisoner,STR,5
[ ],3151,Trafalgar Law - Troubles Ahead,QCK,5
[ ],3152,Zorojuro - Three-Sword Style Ronin,DEX,5
[ ],3153,Basil Hawkins - Foretelling the Future,PSY,5
[ ],3154,Blackbeard - World Usurping Power,DEX,6+
[ ],3155,Free Global Slot,,
[ ],3156,Free Global Slot,,
[ ],3157,Free Global Slot,,
[ ],3158,Soba Mask - Invisible Warrior,DEX,5
[ ],3159,Charlotte Daifuku - Summoning the Genie,INT,5
[ ],3160,Caesar Clown - Master of Experiments,STR,5
[ ],3161,Shutenmaru - Samurai Who Lost the Chance for a Meaningful Death,STR,5
[ ],3162,Gecko Moria - Lord of Shadows,INT,5
[ ],3163,Vivi & Rebecca - Joyous Dinner Party,Dual,5
[ ],3164,Vivi & Rebecca - Joyous White Christmas,Dual,6
[ ],3165,Shirahoshi & Mansherry - Blissful Gift Exchange,Dual,5
[ ],3166,Shirahoshi & Mansherry - Christmas Tree Decorated by Two,Dual,6
[ ],3167,Neptune - Santa Claus Getting Ready,QCK,4
[ ],3168,Neptune - Fully-Prepared Santa Claus,QCK,5
[ ],3169,Leo - Warrior Anticipating the Party,DEX,4
[ ],3170,Leo - Warrior Watching Over the Party,DEX,5
[ ],3171,Coby - White Christmas Night,DEX,5
[ ],3172,Hina - Dazzling Night,QCK,5
[ ],3173,Bartolomeo - Worth Risking One's Life For,DEX,5
[ ],3174,Kozuki Oden,STR,5
[ ],3175,Kozuki Oden - Heir to the Shogun of Wano,STR,6
[ ],3176,Gol D. Roger,PSY,5
[ ],3177,Gol D. Roger - Captain of the Roger Pirates,PSY,6
[ ],3178,Dogstorm - Country-Protecting King of the Day,STR,4
[ ],3179,Dogstorm - Drought-Repelling King of the Day,STR,5
[ ],3180,Cat Viper - Country-Protecting King of the Night,STR,4
[ ],3181,Cat Viper - Drought-Repelling King of the Night,STR,5
[ ],3182,Crocus - Lighthouse Keeper,PSY,4
[ ],3183,Crocus - Waiting at the Cape to Fulfill a Promise,PSY,5
[ ],3184,Rayleigh - Old Soldier at the Auction House,PSY,4
[ ],3185,Dark King Rayleigh - Unexpected Ambush,PSY,5
[ ],3186,Buggy - Menace of Orange Town,STR,5
[ ],3187,Shanks - Pirate Who Protects His Friends,PSY,5
[ ],3188,Edward Newgate - Great Pirate,STR,5
[ ],3189,Franosuke - Carpenter Supporting the Soba Cook,PSY,5
[ ],3190,Monkey D. Luffy - Delinquent Kids' Christmas,QCK,5
[ ],3191,Ace - Delinquent Kids' Christmas,DEX,5
[ ],3192,Sabo - Delinquent Kids' Christmas,PSY,5
[ ],3193,Mariejois Guard Soldier,PSY,3
[ ],3194,Peachbeard,STR,3
[ ],3195,Stelly - King of Goa,INT,3
[ ],3196,Rob Lucci - CP Agent Performing his Duties,QCK,3
[ ],3197,Monkey D. Garp - An Indulgent Christmas,PSY,5
[ ],3198,"Franky - Number 7, the Wish Fulfiller",QCK,5
[ ],3199,"Brook - Number 8, the Promise Keeper",INT,5
[ ],3200,Nico Robin - Blooming Beauty,QCK,5
[ ],3201,Tony Tony Chopper - Becoming the Miracle Cure,QCK,5
[ ],3202,Roronoa Zoro - Cage-Escaping Black Blade,INT,6+
[ ],3203,Sanji & Pudding - Exciting Collaboration,Dual,5
[ ],3204,Sanji & Pudding - Done! A Special Cake!,Dual,6
[ ],3205,"Charlotte Chiffon - For My Family, With Love",QCK,5
[ ],3206,Cavendish - Nobleman of Love,DEX,5
[ ],3207,Bege & Pez - A Night to Enjoy With My Boy,DEX,5
[ ],3208,Hawkins - Plan-Sabotaging Headliner,STR,5
[ ],3209,Luffytaro - Prepared to Die,PSY,5
[ ],3210,X Drake - Allosaurus' Power,STR,5
[ ],3211,Sanji - Joy-Giving Wedding Cake,PSY,6+
[ ],3212,Carrot - Carrot-Carrying Rabbit,DEX,5
[ ],3213,Onami & Orobi - Brave Women in Wano,DEX,5
[ ],3214,Sangoro - Beauty Before One's Very Eyes,PSY,5
[ ],3215,Franosuke - Beauty Before One's Very Eyes,PSY,5
[ ],3216,Usohachi - Beauty Before One's Very Eyes,STR,5
[ ],3217,Komurasaki - Graceful Beauty,DEX,5
[ ],3218,Koala - Treasure-Hunting Bandit,PSY,4
[ ],3219,Koala - Brilliant Bandit in the Shadows,PSY,5
[ ],3220,Sabo - Treasure-Hunting Bandit,STR,4
[ ],3221,Sabo - Dynamic Head-On Bandit,STR,5
[ ],3222,Hiyori - Mysterious Beauty,DEX,5
[ ],3223,Otoko - Girl on the Run,DEX,5
[ ],3224,Zorojuro - Swordsman Missing a Katana,DEX,5
[ ],3225,Zorojuro - Fearsome Ronin,DEX,6
[ ],3226,Kaido - Imposing Emperor,QCK,5
[ ],3227,Kaido - Destructive Club,QCK,6
[ ],3228,Kamazo,QCK,4
[ ],3229,Hitokiri Kamazo - Assassin of Orochi,QCK,5
[ ],3230,Gyukimaru - Warrior-Monk Waiting for an Opening,DEX,4
[ ],3231,Gyukimaru - Warrior-Monk Reminiscing,DEX,5
[ ],3232,Free Global Slot,,
[ ],3233,Lucy - Unexpected Champion,QCK,5
[ ],3234,"""Samurai"" Foxfire Kin'emon: Neo",DEX,4
[ ],3235,Bonekichi - The Ghostly Skeletal Apparition,QCK,5
[ ],3236,Olin - Emperor with Amnesia,QCK,5
[ ],3237,Chopperemon - Shocking Encounter,DEX,5
[ ],3238,Otama - Unrelenting Advance,DEX,5
[ ],3239,Queen - Rampaging Brachiosaurus,QCK,5
[ ],3240,Hawk Eyes Mihawk - Teachings of the Greatest Swordsman in the World,DEX,6+
[ ],3241,King - Incoming Pteranodon,QCK,5
[ ],3242,Perospero - Candy Entering Enemy Territory,INT,5
[ ],3243,Toy Soldier & Rebecca,PSY,5
[ ],3244,Eneru - Kami Who Controls Through Fear,PSY,5
[ ],3245,Kami Eneru - Overwhelming Power of the Kami,PSY,6
[ ],3246,Boa Hancock - Pursued Former Seven Warlords of the Sea,STR,5
[ ],3247,Edward Weevil - Pursued Former Seven Warlords of the Sea,STR,5
[ ],3248,Buggy - Pursued Former Seven Warlords of the Sea,QCK,5
[ ],3249,Dracule Mihawk - Pursued Former Seven Warlords of the Sea,DEX,5
[ ],3250,Free Global Slot,,
[ ],3251,Hannyabal - Pride of the Under Warden,QCK,5
[ ],3252,Ace VS Akainu - Fire and Magma,VS,5
[ ],3253,Ace VS Akainu - Clashing Explosion,VS,6
[ ],3254,Jozu - Diamond Body,STR,4
[ ],3255,Diamond Jozu - Withstanding the World's Strongest Slash,STR,5
[ ],3256,Monkey D. Luffy - Rookie Joining the Fray,STR,4
[ ],3257,Monkey D. Luffy - Saving His Older Brother,STR,5
[ ],3258,Aokiji - Navy HQ Admiral's Composure,QCK,4
[ ],3259,Kuzan - Quake-Hindering Ice,QCK,5
[ ],3260,Sengoku - Last Bastion,QCK,4
[ ],3261,Buddha Sengoku - Cunning Officer on the Move,QCK,5
[ ],3262,Whitebeard - Raging Monster,DEX,5
[ ],3263,Marco - Dancing Blue Flame,DEX,5
[ ],3264,Charlotte Montd'Or: Neo - Totto Land's Forces of Rage,INT,4
[ ],3265,Mr. 1 & Miss Doublefinger,STR,5
[ ],3266,Mr. 3 & Miss Goldenweek,QCK,5
[ ],3267,Mr. 4 & Miss Merry Christmas,QCK,5
[ ],3268,Mr. 5 & Miss Valentine,STR,5
[ ],3269,Kawamatsu the Kappa,STR,5
[ ],3270,Kizaru - Justice Confronting Evil,QCK,5
[ ],3271,Monkey D. Garp - Between Evil and Justice,STR,5
[ ],3272,Onigumo - Justice Confronting Evil,QCK,5
[ ],3273,Luffy & Ace - Brothers in Battle,DEX,5
[ ],3274,Crocodile - Sand Entering the Battlefield,DEX,5
[ ],3275,Onami - Alluring Ninja,QCK,6+
[ ],3276,Doflamingo - Enjoying the Change of an Era,QCK,5
[ ],3277,Magellan - Terrifying Poison,QCK,5
[ ],3278,Magellan - Hope-Destroying Venom,QCK,6
[ ],3279,Marshall D. Teach - Overwhelming Two Powers,Dual,5
[ ],3280,Blackbeard - Overwhelming Two Powers,Dual,6
[ ],3281,Gecko Moria - Return of the Lord of Shadows,INT,5
[ ],3282,Gecko Moria - Relentless Nightmare,INT,6
[ ],3283,Avalo Pizarro,PSY,5
[ ],3284,Catarina Devon,INT,5
[ ],3285,Vergo - Returning Fear,INT,5
[ ],3286,Jesus Burgess - Champion on the Attack,INT,5
[ ],3287,Vasco Shot,INT,5
[ ],3288,Tony Tony Chopper - Mind of a Shipwright,DEX,4
[ ],3289,Nami - Mind of a Cook,QCK,5
[ ],3290,Franky - Mind of a Navigator,INT,4
[ ],3291,Sanji - Mind of a Ship Doctor,PSY,4
[ ],3292,Shiryu - Traitorous Head Jailer,QCK,5
[ ],3293,San Juan Wolf,PSY,5
[ ],3294,Van Ogre - Unmatched Sniper,INT,5
[ ],3295,Doc Q - Lucky Man,PSY,5
[ ],3296,Lafitte - Fifth Ship Captain of the Blackbeard Pirates,PSY,5
[ ],3297,Shiryu - Second Ship Captain of the Blackbeard Pirates,INT,5
[ ],3298,Charlotte Cracker - Terror of Infinite Biscuits,QCK,6+
[ ],3299,Firetank Pirates - Familial Bonds,Dual,5
[ ],3300,Firetank Pirates - Gang Protecting His Family,Dual,6
[ ],3301,Vinsmoke Judge - Electrifying Garuda,DEX,5
[ ],3302,Brook - Soul King's Hidden Strength,INT,5
[ ],3303,Charlotte Katakuri - Overwhelming Power of Mochi,PSY,5
[ ],3304,Cavendish - Elegant Swordsman on a White Horse,QCK,5
[ ],3305,Bartolomeo - Bull Charging Towards His Dream,STR,5
[ ],3306,Jewelry Bonney - Big Eater Joining the Fray,INT,5
[ ],3307,Jewelry Bonney - Full Control of Age,INT,6
[ ],3308,Scratchmen Apoo - Worst Generation's Alliance Talks,DEX,5
[ ],3309,Basil Hawkins - Worst Generation's Alliance Talks,INT,5
[ ],3310,X Drake - Red Flag Remembering the Past,INT,5
[ ],3311,Jinbe: Neo - Fish-Man Pirate Captain,DEX,4
[ ],3312,Free Global Slot,,
[ ],3313,Free Global Slot,,
[ ],3314,Free Global Slot,,
[ ],3315,Free Global Slot,,
[ ],3316,Free Global Slot,,
[ ],3317,Free Global Slot,,
[ ],3318,Free Global Slot,,
[ ],3319,Free Global Slot,,
[ ],3320,Free Global Slot,,
[ ],3321,Free Global Slot,,
[ ],3322,Free Global Slot,,
[ ],3323,Free Global Slot,,
[ ],3324,Free Global Slot,,
[ ],3325,Free Global Slot,,
[ ],3326,Free Global Slot,,
[ ],3327,Free Global Slot,,
[ ],3328,Smoker - Striking a Warlord of the Sea,INT,5
[ ],3329,Shinobu - Companion on the Path of Thorns,STR,5
[ ],3330,Free Global Slot,,
[ ],3331,Free Global Slot,,
[ ],3332,Urouge - Battles With the Sweet Generals,DEX,5
[ ],3333,Monkey D. Luffy - Pirate Within the Storm,QCK,5
[ ],3334,Monkey D. Luffy - Competing Captains,QCK,6
[ ],3335,Trafalgar Law - Pirate Within the Storm,DEX,5
[ ],3336,Trafalgar Law - Competing Captains,DEX,6
[ ],3337,Eustass Kid - Pirate Within the Storm,STR,5
[ ],3338,"Eustass ""Captain"" Kid - Competing Captains",STR,6
[ ],3339,Koala - Celebrate the Fabulous Cruise,DEX,5
[ ],3340,Reiju - Celebrate the Fabulous Cruise,STR,5
[ ],3341,Shirahoshi - Celebrate the Fabulous Cruise,DEX,5
[ ],3342,Rebecca - Celebrate the Fabulous Cruise,QCK,5
[ ],3343,Killer - Pirate Within the Storm,QCK,5
[ ],3344,Roronoa Zoro - Pirate Within the Storm,QCK,5
[ ],3345,Jinbe - Straw Hat Pirates' Helmsman,STR,5
[ ],3346,Kaido & Big Mom - Worst Alliance Ever,Dual,5
[ ],3347,Monkey D. Luffy - Inherited Flame,STR,5
[ ],3348,Ace & Sabo - Brothers in Kimono,Dual,5
[ ],3349,Ace & Sabo - Raging Flame and Dragon,Dual,6
[ ],3350,Komurasaki - Oiran's Finale,INT,6+
[ ],3351,Kuja Pirates,QCK,5
[ ],3352,Kuja Pirates - Hardened Female Pirates,QCK,5+
[ ],3353,Blackbeard - Duel at Banaro Island,INT,5
[ ],3354,Whitebeard VS Shanks - Discussion of the Emperors,VS,5
[ ],3355,Whitebeard VS Shanks - Broken Negotiation,VS,6
[ ],3356,Marco - Flame of Passion and Healing,INT,5
[ ],3357,Marco - Sky Soaring Phoenix,INT,6
[ ],3358,Ben Beckman - First Mate's Repose,PSY,5
[ ],3359,Vista - Advancing Flower Sword,INT,5
[ ],3360,Rockstar - Red-Hair Pirates (Newcomer),PSY,5
[ ],3361,Dracule Mihawk - Engaging the Fleet,INT,5
[ ],3362,General Cracker - True Identity of the Hardened Warrior,STR,5
[ ],3363,Sanji - MUGIWARA 56,PSY,5
[ ],3364,Sanji - Blue Suit Cook,PSY,6
[ ],3365,Monkey D. Luffy - MUGIWARA 56,PSY,5
[ ],3366,Tony Tony Chopper - MUGIWARA 56,PSY,5
[ ],3367,Nami - MUGIWARA 56,PSY,5
[ ],3368,Roronoa Zoro - MUGIWARA 56,PSY,5
[ ],3369,Germa 66 - True Power of Science,PSY,6+
[ ],3370,Nico Robin - MUGIWARA 56,PSY,5
[ ],3371,Usopp - MUGIWARA 56,PSY,5
[ ],3372,Franky - MUGIWARA 56,PSY,5
[ ],3373,Brook - MUGIWARA 56,PSY,5
[ ],3374,Dark King Rayleigh - Evenly Matched Battle,INT,5
[ ],3375,King - Soaring Pteranodon,QCK,5
[ ],3376,King the Wildfire - Soaring Pteranodon,QCK,6
[ ],3377,Queen - Super Heavyweight Class Brachiosaurus,DEX,5
[ ],3378,Queen the Plague - Super Heavyweight Class Brachiosaurus,DEX,6
[ ],3379,Free Global Slot,,
[ ],3380,Kurozumi Kanjuro - Traitorous Samurai,QCK,5
[ ],3381,Orochi - Imperturbable Shogun,DEX,5
[ ],3382,Denjiro - Overrated Samurai,DEX,5
[ ],3383,Free Global Slot,,
[ ],3384,Free Global Slot,,
[ ],3385,Ashura Doji - Akazaya Samurai,QCK,5
[ ],3386,Kikunojo - Akazaya Samurai,QCK,5
[ ],3387,Raizo - Akazaya Samurai,DEX,5
[ ],3388,Kawamatsu - Akazaya Samurai,QCK,5
[ ],3389,Kaido - Intercepting Dragon,DEX,5
[ ],3390,Toki & Momonosuke & Hiyori,STR,5
[ ],3391,Toki & Momonosuke & Hiyori - Entrusted Future,STR,6
[ ],3392,Kin'emon - Confronting the Betrayer,STR,5
[ ],3393,Sabo - Inherited Red Flame,DEX,6+
[ ],3394,Jack - Rampaging Drought,STR,5
[ ],3395,Gaban,PSY,5
[ ],3396,Ryuma - Resurrected Samurai of Wano,QCK,5
[ ],3397,Jack the Drought - Trampling Disaster,STR,5+
[ ],3398,Straw Hat Pirates - ONE PIECE 1000 LOGS,PSY,6
[ ],3399,Buggy's Delivery,INT,5
[ ],3400,Monet - Summer Night Vacation,STR,5
[ ],3401,Baby 5 - Summer Night Vacation,INT,5
[ ],3402,Reiju - Summer Night Vacation,INT,5
[ ],3403,Reiju - Poolside Butterfly at Night,INT,6
[ ],3404,Vivi - Summer Night Vacation,STR,5
[ ],3405,Vivi - Poolside Flower at Night,STR,6
[ ],3406,Belo Betty - Summer Night Vacation,INT,5
[ ],3407,Koala - Summer Night Vacation,STR,5
[ ],3408,Master Caesar - Monstrous Scientist,INT,5
[ ],3409,Gecko Moria - Man who Controls the Shadows,DEX,5
[ ],3410,Kizaru - A Light Shining Over Absolute Justice,DEX,5
[ ],3411,Borsalino - A Light Shining Over Absolute Justice,DEX,6
[ ],3412,Tashigi - Captain Watching the Summer Festival,STR,5
[ ],3413,Makino - Proprietor Running the Summer Festival,STR,5
[ ],3414,Hina - Black Cage Watching the Summer Festival,INT,5
[ ],3415,Hody Jones - Battle at Conchcorde Plaza,INT,5
[ ],3416,Stussy - Elegant CP Agent Enjoying the Summer Festival,STR,5
[ ],3417,Carrot - Sulong Smiling in the Moonlight,QCK,6+
[ ],3418,Mr. 2 Bon Clay - Kama Twirling Through Hell,STR,5
[ ],3419,Emporio Ivankov - New Kama Shining in Hell,INT,5
[ ],3420,Prisoner: Buggy the Clown: Neo - Prison Break Alliance,DEX,4
[ ],3421,Rob Lucci - CP-0 on Guard Duty,DEX,5
[ ],3422,Rob Lucci - Full-Force Blow,DEX,6
[ ],3423,Kaku - CP-0 on Guard Duty,DEX,5
[ ],3424,Stussy - CP-0 on Guard Duty,DEX,5
[ ],3425,Morgans,DEX,5
[ ],3426,Bartholomew Kuma - All Repelling Paws,STR,5
[ ],3427,Bartholomew Kuma - Destination of the Repel,STR,6
[ ],3428,Arlong - Threat of Fish-Men,STR,5
[ ],3429,Yamato,INT,6
[ ],3430,Yamato - Son of Kaido,PSY,6+
[ ],3431,Sasaki - Tobi Roppo Assembled,DEX,5
[ ],3432,Ulti & Page One,Dual,5
[ ],3433,Ulti & Page One - Engaging a Dangerous Opponent,Dual,6
[ ],3434,Black Maria - Tobi Roppo Assembled,QCK,5
[ ],3435,Who's-Who - Tobi Roppo Assembled,INT,5
[ ],3436,Drake - Tobi Roppo Assembled,INT,5
[ ],3437,Free Global Slot,,
[ ],3438,Charlotte Oven - Burning Will,STR,5
[ ],3439,Roronoa Zoro - Swordsman in Disguise,DEX,5
[ ],3440,Sanji - Cook in Disguise,INT,5
[ ],3441,Nami - Navigator in Disguise,DEX,5
[ ],3442,Brook - Musician in Disguise,INT,5
[ ],3443,Monkey D. Luffy - Straw Hat in Disguise,INT,5
[ ],3444,Jinbe - Helmsman in Disguise,DEX,5
[ ],3445,Nico Robin - Archeologist in Disguise,INT,5
[ ],3446,Chopper & Usopp - Ship Doctor and Sniper in Disguise,DEX,5
[ ],3447,Franky - Shipwright in Disguise,DEX,5
[ ],3448,Jack - Blasting Mammoth,STR,6+
[ ],3449,Olin - Emperor in Preparation,INT,5
[ ],3450,Olin the Oiran,INT,5+
[ ],3451,Hancock: Flirtatious Halloween - Night of Halloween,QCK,5
[ ],3452,Hancock: Sweet Flirtatious Halloween - Night of Halloween,QCK,6
[ ],3453,Perona: Halloween Princess - Night of Halloween,INT,5
[ ],3454,Perona: Halloween Ghost Princess - Night of Halloween,INT,6
[ ],3455,Shirahoshi: Ocean Halloween Party - Night of Halloween,INT,5
[ ],3456,Bonney: Halloween Buffet Banquet - Night of Halloween,QCK,5
[ ],3457,Soul King: Halloween Musician - Night of Halloween,QCK,5
[ ],3458,Smoothie - Sweet General Blocking the Path,PSY,5
[ ],3459,Streusen - Chef Who Leads a Life of Fluff,PSY,5
[ ],3460,Sir Crocodile - Sand of Dehydration,INT,5
[ ],3461,Koala: Halloween Night Party - Night of Halloween,DEX,5
[ ],3462,Koala: Rowdy Halloween Party - Night of Halloween,DEX,6
[ ],3463,Karasu: Halloween Crow - Night of Halloween,INT,5
[ ],3464,Morley: Zombie-Filled Halloween Night - Night of Halloween,DEX,5
[ ],3465,Dracule Mihawk - Unreachable Strength,INT,5
[ ],3466,Helmeppo - Stunning Swords Play,QCK,5
[ ],3467,Robin: Halloween Avatar of the Night - Night of Halloween,INT,5
[ ],3468,Viola: Halloween Dance Party - Night of Halloween,STR,5
[ ],3469,Charlotte Pudding - After Bidding Farewell,INT,6+
[ ],3470,Rebecca: Halloween Sweets Party - Night of Halloween,STR,5
[ ],3471,Donquixote Doflamingo - Clash of the Color of Conqueror,STR,5
[ ],3472,Donquixote Doflamingo - Condemnation of the God,STR,6
[ ],3473,Charlotte Katakuri - Taking Head-On Against the Mighty Foe,QCK,5
[ ],3474,Charlotte Katakuri - Decisive Strike,QCK,6
[ ],3475,Caesar Clown - No Oxygen Hell,STR,5
[ ],3476,Hody Jones - Threat of the Fish-Man,QCK,5
[ ],3477,Charlotte Cracker - Unexpected Strike,STR,5
[ ],3478,Free Global Slot,,
[ ],3479,Toy Soldier: Neo - Thunder Soldier,STR,4
[ ],3480,Coby - Young Man Rising Through the Ranks,STR,5
[ ],3481,Don Chin Jao - Hatred Spanning Generations,QCK,5
[ ],3482,Sir Crocodile - He Who Forgives Everything,DEX,5
[ ],3483,Sir Crocodile - Ruler of the Kingdom of Sand,DEX,6
[ ],3484,Rob Lucci - Six Powers Taken to the Extreme,QCK,5
[ ],3485,Kami Eneru - Omnipotent Kami of Lightning,DEX,5
[ ],3486,Wyper - Willing to Die for a Cause,DEX,5
[ ],3487,Buggy - Battle at Orange Town,STR,5
[ ],3488,Captain Kuro of the Thousand Plans - Battle on the Hill,QCK,5
[ ],3489,Don Krieg - Responding with Brute Force,STR,5
[ ],3490,Krieg Pirates,STR,5+
[ ],3491,Gecko Moria - Fierce Fight Until Dawn,QCK,5
[ ],3492,Nami & Usopp - Preparation for a Grand Battle,Dual,5
[ ],3493,Nami & Usopp - Climate Control and Sniping Combined,Dual,6
[ ],3494,Robin & Jinbe - Archaeologist and Helmsman,Dual,5
[ ],3495,Robin & Jinbe - Steadfast Duo,Dual,6
[ ],3496,Shinobu & Momonosuke - Death-Risking Rescue,DEX,5
[ ],3497,Soba Mask - Vanishing Warrior,STR,5
[ ],3498,Olin the Oiran - Insurmountable Threat,INT,5
[ ],3499,Monkey D. Luffy - The One to Defeat the Dragon,DEX,5
[ ],3500,Portgas D. Ace - Waiting on the High Seas,STR,5
[ ],3501,Ohm - Fierce Aerial Fight,INT,5
[ ],3502,Kin'emon - With His Liege,STR,5
[ ],3503,Denjiro - With His Liege,STR,5
[ ],3504,Otsuru - Waitress,DEX,5
[ ],3505,Foxy & Porche,STR,5
[ ],3506,Hyogoro the Flower,QCK,5
[ ],3507,Kaido & Lead Performers - Animal Kingdom Pirates,Dual,5
[ ],3508,Kaido & Lead Performers - Greatest Army in the World,Dual,6
[ ],3509,Orochi - Irate Shogun,QCK,5
[ ],3510,Brook - Thunder Cloud Slicing Soul King,DEX,6+
[ ],3511,Zorojuro & Sangoro,QCK,5
[ ],3512,Roger & Newgate - Confrontation of the Mighty,Dual,5
[ ],3513,Roger & Newgate - Clash of the Mighty,Dual,6
[ ],3514,Luffy & Straw Hat Pirates - Advancing Pirates,Dual,5
[ ],3515,Luffy & Straw Hat Pirates - Start of a Full-Scale War,Dual,6
[ ],3516,Shanks & Buggy,INT,5
[ ],3517,Rayleigh & Gaban,PSY,5
[ ],3518,Monkey D. Garp - Fist-Tightened Vice Admiral,STR,5
[ ],3519,Kozuki Oden - Samurai Challenging the Dragon,STR,6+
[ ],3520,Admiral Sengoku - Cunning Officer Upholding Justice in the Great Era of Piracy,INT,5
[ ],3521,Groggy Monsters,QCK,5
[ ],3522,Mr. 2 Bon Clay - Oh Come My Way in Bloom,PSY,5
[ ],3523,Mr. 2 Bon Clay - Friend of the Straw Hats,PSY,6
[ ],3524,Caesar Clown - Ruler of the Land of the Dead,INT,5
[ ],3525,Emporio Ivankov - Surprising Entrance,PSY,5
[ ],3526,Wapol - True Power of the Munch-Munch Fruit,DEX,5
[ ],3527,Tashigi - Furious Captain,DEX,5
[ ],3528,Portgas D. Ace - Memories of the Land of Wano,STR,5
[ ],3529,Marco - Azure Bird Arriving in Wano,QCK,5
[ ],3530,Sabo - Cups of the Three Brothers,DEX,5
[ ],3531,Marshall D. Teach - Rising to the Seat of Emperor,DEX,5
[ ],3532,Blackbeard - Threat of Darkness and Tremors,DEX,5+
[ ],3533,Dogstorm - Sulong Challenging the Dragon,DEX,5
[ ],3534,Dogstorm - Flash in the Moonlit Night,DEX,6
[ ],3535,Cat Viper - Sulong Challenging the Dragon,DEX,5
[ ],3536,Cat Viper - Vicious Sulong in the Moonlight,DEX,6
[ ],3537,Roddy & BB - Guardian Sulongs,DEX,5
[ ],3538,Dogstorm Three Musketeers - Guardian Sulongs,DEX,5
[ ],3539,Jack - Dragon-Defending Drought,DEX,5
[ ],3540,Queen - Terrifying Ice Oni,STR,5
[ ],3541,Dalton - Raging Bison,DEX,5
[ ],3542,Carrot & Wanda - Beautiful Sulongs,Dual,5
[ ],3543,Carrot & Wanda - Sulongs Seeking Revenge,Dual,6
[ ],3544,Pedro - For the Dawn,QCK,5
[ ],3545,Pekoms - Rampaging Sulong,STR,5
[ ],3546,Boa Marigold - Burning Snake,STR,5
[ ],3547,Charlotte Perospero - Eldest Brother out to Finish the Job,QCK,5
[ ],3548,Miyagi & Tristan,QCK,5
[ ],3549,Milky,DEX,5
[ ],3550,Donquixote Doflamingo - Rage-Fueled Massacre,DEX,6+
[ ],3551,Tony Tony Chopper - Charmed Reindeer Doctor,DEX,5
[ ],3552,Kozuki Oden - Samurai Passing On His Will,PSY,5
[ ],3553,Kozuki Oden - Spectacular End,PSY,6
[ ],3554,Kin'emon & Denjiro - Samurai Challenging the Dragon,Dual,5
[ ],3555,Kin'emon & Denjiro - Shouldering His Master's Spirit,Dual,6
[ ],3556,Ashura Doji - Samurai Challenging the Dragon,PSY,5
